process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;سوائل;418;برسيل جيل سايب;كيلو;2.5;4.0;10.0;09:48:52
2;اخرى;824;صابون اسمر عباد ( قطعة );قطعة;1.0;1.5;1.5;09:49:01
3;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;10:05:35
4;مستحضرات;357;شامبو سباركل شريط;شريط;1.0;5.0;5.0;10:05:46
5;مستحضرات;304;كريم فاتيكا صغير;قطعة;1.0;7.0;7.0;10:06:04
6;سوائل;408;شامبو سجاد;كيلو;0.5;4.0;2.0;10:39:24
7;سوائل;425;فانيش سايب;كيلو;0.25;10.0;2.5;10:39:34
8;سوائل;411;كلور خام;كيلو;0.5;3.0;1.5;10:39:40
9;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;10:39:45
10;سوائل;409;كلوروكس الوان سائل;كيلو;1.0;4.0;4.0;10:39:49
11;مساحيق عادية;114;اوكسي صغير ;كيس;1.0;10.0;10.0;10:42:37
12;مساحيق عادية;128;اوكسي جيل الوان;كيس;1.0;1.5;1.5;11:45:24
13;مساحيق عادية;114;اوكسي صغير ;كيس;1.0;10.0;10.0;11:45:30
14;مساحيق عادية;136;فل 10 كيلو;شيكارة;1.0;76.0;76.0;11:45:39
15;سوائل;414;رغوة;كيلو;2.0;2.5;5.0;11:45:46
16;سوائل;413;صابون سائل;كيلو;2.0;3.0;6.0;11:45:52
17;سوائل;412;كلور عادي;كيلو;2.0;1.0;2.0;11:45:58
18;سوائل;406;فنيك سائل;كيلو;0.5;7.0;3.5;11:46:04
19;سوائل;410;دوني سائل;كيلو;1.0;4.0;4.0;11:46:13
20;مستحضرات;341;شامبو سباركل اكياس;قطعة;1.0;0.5;0.5;11:46:25
21;ورقيات;554;حفاضات سيتي بيبي ماكس;حفاضة;1.0;1.5;1.5;13:32:45
22;مساحيق عادية;137;اريال 2 كيلو;كيس;1.0;46.0;46.0;13:32:53
23;اخرى;827;سلك مواعين;كيلو;0.25;20.0;5.0;20:58:59
24;مساحيق عادية;128;اوكسي جيل الوان;كيس;2.0;1.5;3.0;20:59:35
25;مساحيق عادية;125;برسيل سايب;كيلو;0.5;13.0;6.5;23:08:16
