process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;مساحيق عادية;138;اوكسي 650 جرام;كيس;1.0;14.0;14.0;10:00:54
2;مساحيق عادية;114;اوكسي صغير ;كيس;1.0;10.0;10.0;10:01:00
3;مساحيق عادية;125;برسيل سايب;كيلو;1.25;13.0;16.25;10:01:13
4;سوائل;413;صابون سائل;كيلو;2.0;3.0;6.0;10:01:26
5;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;10:01:34
6;سوائل;414;رغوة;كيلو;1.0;2.5;2.5;10:01:48
7;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;10:01:55
8;مساحيق عادية;102;اريال * 3 ج;كيس;2.0;3.0;6.0;10:02:00
9;مستحضرات;341;شامبو سباركل اكياس;قطعة;1.0;0.5;0.5;10:02:11
10;مستحضرات;301;زيت فاتيكا صغير ;قطعة;1.0;4.0;4.0;10:02:30
11;مستحضرات;365;فازلين طبي;علبة;1.0;2.0;2.0;10:53:00
12;سوائل;418;برسيل جيل سايب;كيلو;2.0;4.0;8.0;10:53:07
13;اخرى;841;كلوروكس باودر;كيس;1.0;2.0;2.0;10:53:24
14;مبيدات;609;بخور ناموس قرص;قرص;8.0;1.25;10.0;11:05:29
15;مساحيق عادية;104;اريال كبير;كيس;1.0;25.0;25.0;11:05:42
16;مساحيق عادية;126;برسيل جيل الوان;كيس;2.0;2.0;4.0;11:05:52
17;مساحيق عادية;114;اوكسي صغير ;كيس;1.0;10.0;10.0;11:20:05
18;سوائل;408;شامبو سجاد;كيلو;1.0;4.0;4.0;11:20:13
19;سوائل;409;كلوروكس الوان سائل;كيلو;1.0;4.0;4.0;11:20:18
20;سوائل;422;مزيل بقع;كيلو;0.4;5.0;2.0;11:20:33
21;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;11:20:41
22;صابون تواليت;710;سافانا;قطعة;1.0;5.0;5.0;11:20:52
23;مستحضرات;378;زيت فاتيكا اكياس;كيس;4.0;0.5;2.0;11:21:08
24;سوائل;408;شامبو سجاد;كيلو;1.0;4.0;4.0;11:30:30
25;سوائل;409;كلوروكس الوان سائل;كيلو;1.0;4.0;4.0;11:30:37
26;سوائل;422;مزيل بقع;كيلو;0.4;5.0;2.0;11:30:44
27;مبيدات;609;بخور ناموس قرص;قرص;12.0;1.25;15.0;16:55:32
28;سوائل;413;صابون سائل;كيلو;2.0;3.0;6.0;17:04:05
29;سوائل;409;كلوروكس الوان سائل;كيلو;0.5;4.0;2.0;17:04:12
30;سوائل;408;شامبو سجاد;كيلو;0.5;4.0;2.0;17:04:18
31;اخرى;841;كلوروكس باودر;كيس;2.0;2.0;4.0;17:24:01
32;مساحيق عادية;125;برسيل سايب;كيلو;1.0;13.0;13.0;17:24:07
33;مساحيق عادية;136;فل 10 كيلو;شيكارة;1.0;75.0;75.0;20:29:32
34;مساحيق عادية;104;اريال كبير;كيس;1.0;25.0;25.0;20:29:44
35;ورقيات;509;اولويز كبير;كيس;1.0;12.0;12.0;20:29:53
36;مبيدات;601;رش طائر بيرسول;زجاجة;1.0;12.0;12.0;20:29:58
37;مساحيق عادية;125;برسيل سايب;كيلو;0.5;13.0;6.5;20:30:04
38;سوائل;422;مزيل بقع;كيلو;0.25;5.0;1.25;20:30:10
39;صابون تواليت;710;سافانا;قطعة;2.0;5.0;10.0;20:30:17
40;اخرى;842;ليفة مواعين;ليفة;1.0;2.5;2.5;21:36:03
41;اخرى;817;كلوروكس الوان زجاج 1 لتر;زجاجة;1.0;16.0;16.0;21:36:13
42;ورقيات;517;حفاضات سيتي بيبي صغير;حفاضة;2.0;1.5;3.0;21:36:28
43;صابون تواليت;716;فاكس كبير عرض 2 بـ 7;عرض;1.0;7.0;7.0;21:37:00
44;ورقيات;540;شنطة سيتي بيبي كبير;شنطة;1.0;52.0;52.0;21:37:14
45;مستحضرات;341;شامبو سباركل اكياس;قطعة;2.0;0.5;1.0;21:37:47
46;اخرى;831;فلاش ارضيات;زجاجة;1.0;3.0;3.0;21:38:26
