process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;مساحيق عادية;102;اريال * 3 ج;كيس;1.0;3.0;3.0;10:25:41
2;مساحيق عادية;130;اوكسي * 5 ج;كيس;1.0;5.0;5.0;10:25:46
3;مساحيق عادية;125;برسيل سايب;كيلو;0.5;13.0;6.5;10:25:57
4;سوائل;424;برسيل بلاك سايب;كيلو;0.25;10.0;2.5;10:26:04
5;سوائل;418;برسيل جيل سايب;كيلو;0.5;4.0;2.0;10:26:10
6;سوائل;414;رغوة;كيلو;0.5;2.5;1.25;10:26:20
7;سوائل;425;فانيش سايب;كيلو;0.5;10.0;5.0;10:26:26
8;سوائل;411;كلور خام;كيلو;0.5;3.0;1.5;10:26:33
9;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;10:26:38
10;اخرى;824;صابون اسمر عباد ( قطعة );قطعة;8.0;1.5;12.0;10:26:52
11;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;13:14:29
12;مساحيق اتوماتيك;212;اوكسي اتوماتيك سايب;كيلو;1.0;24.0;24.0;13:14:34
13;مساحيق اتوماتيك;221;ليدر اتوماتيك سايب;كيلو;1.0;15.0;15.0;13:14:41
14;سوائل;414;رغوة;كيلو;1.0;2.5;2.5;16:47:00
15;اخرى;848;معطر بيروت بخاخ;زجاجة;1.0;20.0;20.0;22:33:42
16;مساحيق عادية;114;اوكسي صغير ;كيس;2.0;10.0;20.0;22:33:55
17;مساحيق عادية;130;اوكسي * 5 ج;كيس;2.0;5.0;10.0;22:34:00
18;سوائل;409;كلوروكس الوان سائل;كيلو;2.0;4.0;8.0;22:34:08
19;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;22:34:21
20;مستحضرات;337;كريم وان حساس;قطعة;1.0;10.0;10.0;22:34:49
