process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;مساحيق عادية;110;ليدر * 2 ج;كيس;3.0;2.0;6.0;10:32:20
2;مساحيق عادية;104;اريال كبير;كيس;1.0;25.0;25.0;10:32:33
3;سوائل;409;كلوروكس الوان سائل;كيلو;0.75;4.0;3.0;10:32:51
4;سوائل;414;رغوة;كيلو;0.5;2.5;1.25;10:33:01
5;سوائل;408;شامبو سجاد;كيلو;0.25;4.0;1.0;10:33:10
6;سوائل;411;كلور خام;كيلو;0.5;3.0;1.5;10:33:18
7;سوائل;425;فانيش سايب;كيلو;0.25;10.0;2.5;10:35:03
8;سوائل;407;ديتول سائل;كيلو;1.5;4.0;6.0;11:09:11
9;سوائل;413;صابون سائل;كيلو;3.0;3.0;9.0;11:09:18
10;مستحضرات;341;شامبو سباركل اكياس;قطعة;6.0;0.5;3.0;11:09:50
11;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;11:09:59
12;ورقيات;519;حفاضات سيتي بيبي كبير;حفاضة;2.0;1.5;3.0;12:42:41
13;مستحضرات;307;زيت املا صغير;قطعة;1.0;12.0;12.0;17:39:18
14;مساحيق عادية;104;اريال كبير;كيس;1.0;25.0;25.0;17:39:30
15;صابون تواليت;718;رويال ليزر;قطعة;1.0;5.0;5.0;17:39:42
16;اخرى;854;كلوروكس الوان ظرف كبير;كيس;2.0;5.0;10.0;17:39:51
17;صابون تواليت;710;سافانا;قطعة;1.0;5.0;5.0;17:40:04
18;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;17:40:13
19;اخرى;824;صابون اسمر عباد ( قطعة );قطعة;3.0;1.5;4.5;17:41:39
20;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;17:42:24
21;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;17:42:30
22;صابون تواليت;701;دوش;قطعة;5.0;2.0;10.0;21:40:25
