process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;مساحيق عادية;121;فل سايب;كيلو;1.0;8.0;8.0;12:19:54
2;سوائل;422;مزيل بقع;كيلو;1.0;5.0;5.0;12:20:03
3;سوائل;418;برسيل جيل سايب;كيلو;1.0;4.0;4.0;12:20:11
4;اخرى;802;باور;زجاجة;1.0;10.0;10.0;12:20:20
5;اخرى;827;سلك مواعين;كيلو;0.25;20.0;5.0;12:20:26
6;اخرى;803;لايت;زجاجة;1.0;10.0;10.0;12:20:32
7;اخرى;801;جلاسي;زجاجة;1.0;16.0;16.0;12:20:44
8;اخرى;819;كلوروكس ابيض زجاج 1 لتر;زجاجة;1.0;10.0;10.0;12:20:51
9;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;12:21:16
10;سوائل;408;شامبو سجاد;كيلو;0.5;4.0;2.0;12:58:42
11;سوائل;409;كلوروكس الوان سائل;كيلو;0.5;4.0;2.0;12:58:52
12;مساحيق عادية;102;اريال * 3 ج;كيس;1.0;3.0;3.0;12:58:59
13;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;12:59:09
14;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;12:59:22
15;اخرى;834;فانيش ظرف بودر;كيس;2.0;5.0;10.0;12:59:34
16;اخرى;820;كلوروكس ابيض ظرف;كيس;2.0;3.0;6.0;12:59:40
17;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;12:59:47
18;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;14:50:24
19;مساحيق عادية;103;اريال صغير;كيس;2.0;10.0;20.0;14:50:50
20;مساحيق عادية;125;برسيل سايب;كيلو;0.5;13.0;6.5;14:51:04
21;اخرى;824;صابون اسمر عباد ( قطعة );قطعة;5.0;1.5;7.5;14:51:16
22;مستحضرات;341;شامبو سباركل اكياس;قطعة;2.0;0.5;1.0;16:29:24
23;مبيدات;601;رش طائر بيرسول;زجاجة;1.0;12.0;12.0;16:29:34
24;صابون تواليت;710;سافانا;قطعة;1.0;5.0;5.0;17:39:38
25;اخرى;816;بخور شيخ العرب ( علبة );علبة;1.0;8.0;8.0;20:10:34
26;سوائل;412;كلور عادي;كيلو;1.5;1.0;1.5;20:10:41
27;ورقيات;517;حفاضات سيتي بيبي صغير;حفاضة;2.0;1.5;3.0;21:43:22
28;ورقيات;519;حفاضات سيتي بيبي كبير;حفاضة;1.0;1.5;1.5;21:43:29
29;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;21:43:39
30;مبيدات;601;رش طائر بيرسول;زجاجة;1.0;12.0;12.0;22:06:07
31;مستحضرات;331;جيل هير كود كيس;كيس;3.0;1.0;3.0;22:06:18
32;مساحيق عادية;137;اريال 2 كيلو;كيس;1.0;48.0;48.0;22:48:29
