process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;مساحيق عادية;102;اريال * 3 ج;كيس;2.0;3.0;6.0;09:45:09
2;مستحضرات;385;برفان لولوا اكياس;كيس;3.0;1.0;3.0;09:45:17
3;سوائل;417;بـ جنيه بطاس;بـ جنيه;2.0;1.0;2.0;09:45:39
4;سوائل;414;رغوة;كيلو;1.0;2.5;2.5;09:45:46
5;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;09:45:51
6;ورقيات;556;فاين سحب 550;علبة;1.0;12.0;12.0;09:46:07
7;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;09:46:21
8;اخرى;847;كيلو معطر ياسمين;كيلو;0.25;20.0;5.0;09:46:28
9;مساحيق عادية;112;اوكسي * 2 ج;كيس;2.0;2.0;4.0;17:25:00
10;مساحيق عادية;121;فل سايب;كيلو;0.5;8.0;4.0;17:25:13
11;سوائل;412;كلور عادي;كيلو;2.0;1.0;2.0;17:25:38
12;مستحضرات;337;كريم وان حساس;قطعة;1.0;10.0;10.0;17:26:03
13;ورقيات;554;حفاضات سيتي بيبي ماكس;حفاضة;10.0;1.5;15.0;17:26:18
14;مستحضرات;365;فازلين طبي;علبة;2.0;2.0;4.0;17:26:47
15;اخرى;815;بخور شيخ العرب ( عود );عود;1.0;0.75;0.75;17:26:57
16;مستحضرات;331;جيل هير كود كيس;كيس;2.0;1.0;2.0;17:27:42
17;ورقيات;554;حفاضات سيتي بيبي ماكس;حفاضة;1.0;1.5;1.5;17:27:57
18;مساحيق عادية;103;اريال صغير;كيس;1.0;10.0;10.0;17:28:07
19;سوائل;414;رغوة;كيلو;1.0;2.5;2.5;17:28:23
20;اخرى;827;سلك مواعين;كيلو;0.25;20.0;5.0;17:28:34
21;اخرى;857;ماكينة حلاقة ناسيت;ماكينة;1.0;2.0;2.0;17:28:48
22;ورقيات;556;فاين سحب 550;علبة;1.0;12.0;12.0;17:37:36
23;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;17:37:49
24;مساحيق عادية;101;اريال * 2 ج;كيس;1.0;2.0;2.0;18:26:33
25;مساحيق عادية;105;برسيل * 2 ج;كيس;1.0;2.0;2.0;18:26:43
26;سوائل;418;برسيل جيل سايب;كيلو;1.0;4.0;4.0;20:30:37
