process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;مساحيق عادية;121;فل سايب;كيلو;0.375;8.0;3.0;10:47:59
2;سوائل;410;دوني سائل;كيلو;0.25;4.0;1.0;10:48:07
3;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;10:48:13
4;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;12:17:01
5;مساحيق عادية;110;ليدر * 2 ج;كيس;1.0;2.0;2.0;12:17:12
6;مساحيق عادية;130;اوكسي * 5 ج;كيس;1.0;5.0;5.0;16:07:17
7;سوائل;413;صابون سائل;كيلو;2.0;3.0;6.0;16:07:33
8;سوائل;412;كلور عادي;كيلو;2.0;1.0;2.0;16:07:41
9;اخرى;832;شاهين بوتجاز;زجاجة;1.0;3.5;3.5;20:28:36
10;اخرى;818;كلوروكس الوان ظرف;كيس;1.0;1.5;1.5;20:28:49
11;مساحيق عادية;129;اوكسي جيل بلاك;كيس;1.0;1.5;1.5;20:29:16
