process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;مساحيق عادية;121;فل سايب;كيلو;0.25;8.0;2.0;09:31:39
2;مساحيق عادية;110;ليدر * 2 ج;كيس;3.0;2.0;6.0;09:31:51
3;سوائل;412;كلور عادي;كيلو;3.0;1.0;3.0;09:32:02
4;مساحيق عادية;125;برسيل سايب;كيلو;0.5;13.0;6.5;15:43:22
5;سوائل;425;فانيش سايب;كيلو;1.0;10.0;10.0;15:43:34
6;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;15:44:08
7;مستحضرات;302;زيت فاتيكا وسط;قطعة;1.0;7.0;7.0;15:44:55
8;مستحضرات;340;شامبو شيروزا اكياس;قطعة;1.0;0.5;0.5;15:45:08
9;مساحيق اتوماتيك;221;ليدر اتوماتيك سايب;كيلو;0.5;15.0;7.5;15:45:20
10;اخرى;824;صابون اسمر عباد ( قطعة );قطعة;1.0;1.5;1.5;15:45:30
11;مساحيق عادية;128;اوكسي جيل الوان;كيس;6.0;1.5;9.0;15:45:52
12;مساحيق عادية;101;اريال * 2 ج;كيس;2.0;2.0;4.0;15:46:02
13;ورقيات;507;سندريلا كبير;كيس;1.0;8.0;8.0;15:46:12
14;ورقيات;517;حفاضات سيتي بيبي صغير;حفاضة;1.0;1.5;1.5;15:46:21
15;اخرى;824;صابون اسمر عباد ( قطعة );قطعة;1.0;1.5;1.5;15:46:46
16;مساحيق عادية;121;فل سايب;كيلو;0.25;8.0;2.0;15:47:10
17;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;15:47:28
18;سوائل;414;رغوة;كيلو;1.0;2.5;2.5;15:47:38
19;ورقيات;507;سندريلا كبير;كيس;1.0;8.0;8.0;15:47:59
20;مساحيق عادية;114;اوكسي صغير ;كيس;1.0;10.0;10.0;15:48:09
21;سوائل;414;رغوة;كيلو;1.0;2.5;2.5;15:48:19
22;سوائل;422;مزيل بقع;كيلو;0.25;5.0;1.25;15:48:29
23;ورقيات;519;حفاضات سيتي بيبي كبير;حفاضة;2.0;1.5;3.0;15:48:45
24;مساحيق عادية;121;فل سايب;كيلو;0.5;8.0;4.0;15:48:57
25;مساحيق عادية;112;اوكسي * 2 ج;كيس;1.0;2.0;2.0;15:49:05
26;سوائل;412;كلور عادي;كيلو;2.0;1.0;2.0;15:49:15
27;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;15:49:31
28;سوائل;413;صابون سائل;كيلو;0.5;3.0;1.5;15:49:45
29;مساحيق عادية;104;اريال كبير;كيس;1.0;25.0;25.0;15:49:59
30;سوائل;411;كلور خام;كيلو;1.0;3.0;3.0;15:50:13
31;مساحيق عادية;101;اريال * 2 ج;كيس;2.0;2.0;4.0;15:50:24
32;اخرى;818;كلوروكس الوان ظرف;كيس;1.0;1.5;1.5;15:50:37
33;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;16:52:53
34;اخرى;824;صابون اسمر عباد ( قطعة );قطعة;1.0;1.5;1.5;16:53:06
35;مساحيق عادية;101;اريال * 2 ج;كيس;1.0;2.0;2.0;16:53:23
36;مساحيق عادية;121;فل سايب;كيلو;1.0;8.0;8.0;16:53:45
37;اخرى;841;كلوروكس باودر;كيس;1.0;2.0;2.0;16:53:58
38;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;16:54:12
39;مساحيق عادية;121;فل سايب;كيلو;0.25;8.0;2.0;16:54:30
40;مساحيق عادية;114;اوكسي صغير ;كيس;1.0;10.0;10.0;16:54:45
41;مساحيق عادية;128;اوكسي جيل الوان;كيس;1.0;1.5;1.5;16:54:53
42;سوائل;416;بـ جنيه زهرة;بـ جنيه;1.0;1.0;1.0;16:55:01
43;اخرى;820;كلوروكس ابيض ظرف;كيس;1.0;3.0;3.0;16:55:17
44;سوائل;422;مزيل بقع;كيلو;9.0;5.0;45.0;16:55:39
45;مساحيق عادية;125;برسيل سايب;كيلو;0.5;13.0;6.5;16:56:01
46;مساحيق اتوماتيك;221;ليدر اتوماتيك سايب;كيلو;2.0;15.0;30.0;16:56:09
47;صابون تواليت;701;دوش;قطعة;1.0;2.0;2.0;16:56:47
48;ورقيات;519;حفاضات سيتي بيبي كبير;حفاضة;1.0;1.5;1.5;16:56:58
49;سوائل;413;صابون سائل;كيلو;0.5;3.0;1.5;16:57:09
50;مستحضرات;333;فير اند لافلي كيس;كيس;2.0;1.5;3.0;18:21:26
51;ورقيات;519;حفاضات سيتي بيبي كبير;حفاضة;1.0;1.5;1.5;18:21:39
52;اخرى;824;صابون اسمر عباد ( قطعة );قطعة;1.0;1.5;1.5;18:21:49
53;مستحضرات;336;سويت 3*1;قطعة;1.0;5.0;5.0;19:14:21
54;ورقيات;517;حفاضات سيتي بيبي صغير;حفاضة;14.0;1.5;21.0;19:23:33
55;مبيدات;601;رش طائر بيرسول;زجاجة;1.0;12.0;12.0;19:54:00
56;ورقيات;554;حفاضات سيتي بيبي ماكس;حفاضة;3.0;1.5;4.5;20:50:57
57;مبيدات;609;بخور ناموس قرص;قرص;4.0;1.25;5.0;20:58:36
58;اخرى;841;كلوروكس باودر;كيس;1.0;2.0;2.0;20:58:51
