process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;سوائل;412;كلور عادي;كيلو;5.0;1.0;5.0;14:31:08
2;اخرى;834;فانيش ظرف بودر;كيس;1.0;5.0;5.0;14:31:17
3;مساحيق عادية;121;فل سايب;كيلو;0.5;8.0;4.0;14:31:34
4;سوائل;403;بطاس;كيلو;0.25;22.0;5.5;14:31:41
5;مساحيق عادية;114;اوكسي صغير ;كيس;2.0;10.0;20.0;14:31:52
6;اخرى;827;سلك مواعين;كيلو;0.375;20.0;7.5;14:32:55
7;اخرى;824;صابون اسمر عباد ( قطعة );قطعة;2.0;1.5;3.0;14:33:07
8;مساحيق عادية;128;اوكسي جيل الوان;كيس;3.0;1.5;4.5;14:33:28
9;سوائل;413;صابون سائل;كيلو;2.0;3.0;6.0;14:33:49
10;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;14:37:34
11;مبيدات;601;رش طائر بيرسول;زجاجة;1.0;12.0;12.0;14:37:46
12;مستحضرات;341;شامبو سباركل اكياس;قطعة;1.0;0.5;0.5;14:38:13
13;مستحضرات;365;فازلين طبي;علبة;2.0;2.0;4.0;14:38:23
14;صابون تواليت;716;فاكس كبير عرض 2 بـ 7;عرض;1.0;7.0;7.0;14:38:54
15;مساحيق عادية;124;فل صغير;شيكارة;1.0;25.0;25.0;14:40:06
16;مساحيق عادية;137;اريال 2 كيلو;كيس;1.0;48.0;48.0;14:40:14
17;سوائل;413;صابون سائل;كيلو;0.5;3.0;1.5;14:40:42
18;مساحيق عادية;121;فل سايب;كيلو;0.75;8.0;6.0;14:41:01
19;سوائل;418;برسيل جيل سايب;كيلو;1.25;4.0;5.0;14:41:21
20;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;14:41:33
21;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;14:42:03
22;ورقيات;517;حفاضات سيتي بيبي صغير;حفاضة;12.0;1.5;18.0;14:42:11
23;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;14:42:18
24;مستحضرات;301;زيت فاتيكا صغير ;قطعة;1.0;4.0;4.0;14:42:28
25;مبيدات;605;بودرة صراصير راجون;علبة;1.0;3.5;3.5;14:49:14
26;سوائل;413;صابون سائل;كيلو;0.5;3.0;1.5;16:07:15
27;مساحيق عادية;102;اريال * 3 ج;كيس;1.0;3.0;3.0;16:07:20
28;سوائل;422;مزيل بقع;كيلو;1.0;5.0;5.0;16:07:26
29;اخرى;824;صابون اسمر عباد ( قطعة );قطعة;2.0;1.5;3.0;16:07:44
30;مبيدات;601;رش طائر بيرسول;زجاجة;1.0;12.0;12.0;18:18:27
31;مساحيق عادية;130;اوكسي * 5 ج;كيس;1.0;5.0;5.0;19:25:00
32;سوائل;409;كلوروكس الوان سائل;كيلو;0.5;4.0;2.0;19:25:10
33;سوائل;412;كلور عادي;كيلو;0.5;1.0;0.5;19:25:15
34;ورقيات;519;حفاضات سيتي بيبي كبير;حفاضة;1.0;1.5;1.5;19:25:30
35;ورقيات;517;حفاضات سيتي بيبي صغير;حفاضة;1.0;1.5;1.5;19:25:36
36;مستحضرات;343;سيجنال وسط;قطعة;1.0;9.0;9.0;20:09:00
37;ورقيات;509;اولويز كبير;كيس;1.0;12.0;12.0;20:54:43
38;سوائل;413;صابون سائل;كيلو;0.5;3.0;1.5;21:08:30
