process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;مساحيق عادية;137;اريال 2 كيلو;كيس;1.0;46.0;46.0;09:18:07
2;مستحضرات;330;جيل فريش 1 كيلو;قطعة;1.0;16.0;16.0;09:18:16
3;مستحضرات;357;شامبو سباركل شريط;شريط;1.0;5.0;5.0;09:18:37
4;سوائل;409;كلوروكس الوان سائل;كيلو;0.5;4.0;2.0;09:18:48
5;سوائل;422;مزيل بقع;كيلو;0.5;5.0;2.5;09:18:54
6;سوائل;408;شامبو سجاد;كيلو;0.5;4.0;2.0;09:19:00
7;صابون تواليت;713;دورو فريش;علبة;1.0;16.0;16.0;09:19:24
8;اخرى;854;كلوروكس الوان ظرف كبير;كيس;2.0;5.0;10.0;09:19:44
9;ورقيات;510;اولويز دوبل;كيس;1.0;18.0;18.0;09:20:34
10;سوائل;425;فانيش سايب;كيلو;0.5;10.0;5.0;10:13:34
11;سوائل;404;زهرة;كيلو;0.125;16.0;2.0;10:13:45
12;سوائل;422;مزيل بقع;كيلو;1.0;5.0;5.0;10:13:51
13;اخرى;842;ليفة مواعين;ليفة;1.0;2.5;2.5;10:14:00
14;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;10:39:00
15;سوائل;418;برسيل جيل سايب;كيلو;5.0;4.0;20.0;10:39:11
16;مساحيق عادية;128;اوكسي جيل الوان;كيس;4.0;1.5;6.0;10:39:26
17;مساحيق عادية;114;اوكسي صغير ;كيس;2.0;10.0;20.0;10:39:35
18;مساحيق عادية;121;فل سايب;كيلو;3.0;8.0;24.0;10:39:41
19;ورقيات;518;حفاضات سيتي بيبي وسط;حفاضة;3.0;1.5;4.5;10:39:53
20;اخرى;818;كلوروكس الوان ظرف;كيس;4.0;1.5;6.0;10:40:06
21;ورقيات;519;حفاضات سيتي بيبي كبير;حفاضة;1.0;1.5;1.5;11:12:08
22;سوائل;417;بـ جنيه بطاس;بـ جنيه;1.5;1.0;1.5;11:12:15
23;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;11:12:21
24;اخرى;848;معطر بيروت بخاخ;زجاجة;1.0;20.0;20.0;13:51:36
25;صابون تواليت;716;فاكس كبير عرض 2 بـ 7;عرض;1.0;7.0;7.0;13:56:18
26;سوائل;414;رغوة;كيلو;2.0;2.5;5.0;18:03:31
27;اخرى;827;سلك مواعين;كيلو;0.25;20.0;5.0;18:03:38
