process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;صابون تواليت;718;رويال ليزر;قطعة;1.0;5.0;5.0;11:26:14
2;مساحيق عادية;102;اريال * 3 ج;كيس;2.0;3.0;6.0;11:26:22
3;مساحيق اتوماتيك;221;ليدر اتوماتيك سايب;كيلو;1.0;15.0;15.0;11:26:32
4;سوائل;406;فنيك سائل;كيلو;0.25;7.0;1.75;11:26:46
5;سوائل;425;فانيش سايب;كيلو;0.5;10.0;5.0;11:26:56
6;سوائل;424;برسيل بلاك سايب;كيلو;0.5;10.0;5.0;11:27:05
7;مساحيق عادية;121;فل سايب;كيلو;1.25;8.0;10.0;11:33:25
8;مساحيق عادية;121;فل سايب;كيلو;1.25;8.0;10.0;14:26:38
9;مساحيق عادية;125;برسيل سايب;كيلو;0.5;13.0;6.5;14:26:50
10;مستحضرات;378;زيت فاتيكا اكياس;كيس;1.0;0.5;0.5;14:27:01
11;سوائل;417;بـ جنيه بطاس;بـ جنيه;2.0;1.0;2.0;14:27:07
12;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;14:27:14
13;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;14:27:20
14;اخرى;831;فلاش ارضيات;زجاجة;1.0;3.0;3.0;14:27:34
15;مساحيق عادية;137;اريال 2 كيلو;كيس;1.0;46.0;46.0;14:55:06
16;سوائل;413;صابون سائل;كيلو;6.5;3.0;19.5;14:55:25
17;سوائل;406;فنيك سائل;كيلو;2.0;7.0;14.0;14:55:32
18;سوائل;412;كلور عادي;كيلو;5.75;1.0;5.75;14:55:53
19;سوائل;422;مزيل بقع;كيلو;0.5;5.0;2.5;16:19:16
20;اخرى;824;صابون اسمر عباد ( قطعة );قطعة;1.0;1.5;1.5;16:47:47
21;مساحيق عادية;103;اريال صغير;كيس;1.0;10.0;10.0;16:55:35
22;ورقيات;510;اولويز دوبل;كيس;1.0;18.0;18.0;17:36:39
23;سوائل;413;صابون سائل;كيلو;0.5;3.0;1.5;17:41:45
24;سوائل;410;دوني سائل;كيلو;0.5;4.0;2.0;18:05:17
25;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;18:05:24
26;مساحيق عادية;101;اريال * 2 ج;كيس;1.0;2.0;2.0;18:05:30
27;مبيدات;609;بخور ناموس قرص;قرص;4.0;1.25;5.0;18:15:16
28;صابون تواليت;713;دورو فريش;علبة;1.0;16.0;16.0;18:55:11
29;صابون تواليت;718;رويال ليزر;قطعة;1.0;5.0;5.0;18:55:17
