process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;سوائل;414;رغوة;كيلو;4.0;2.5;10.0;09:56:42
2;ورقيات;501;زينة جيب ( كيس );باكو;1.0;1.0;1.0;09:56:56
3;مساحيق عادية;130;اوكسي * 5 ج;كيس;1.0;5.0;5.0;12:37:14
4;سوائل;411;كلور خام;كيلو;3.3;3.0;9.9;12:37:45
5;سوائل;425;فانيش سايب;كيلو;0.25;10.0;2.5;12:37:53
6;ورقيات;554;حفاضات سيتي بيبي ماكس;حفاضة;4.0;1.5;6.0;12:38:03
7;مستحضرات;333;فير اند لافلي كيس;كيس;1.0;1.5;1.5;12:38:32
8;سوائل;414;رغوة;كيلو;1.5;2.5;3.75;12:40:40
9;سوائل;411;كلور خام;كيلو;1.5;3.0;4.5;12:40:51
10;صابون تواليت;718;رويال ليزر;قطعة;1.0;5.0;5.0;12:44:04
11;مساحيق عادية;128;اوكسي جيل الوان;كيس;2.0;1.5;3.0;12:44:19
12;مساحيق عادية;121;فل سايب;كيلو;1.0;8.0;8.0;12:44:31
13;مساحيق عادية;128;اوكسي جيل الوان;كيس;6.0;1.5;9.0;12:47:18
14;سوائل;412;كلور عادي;كيلو;2.0;1.0;2.0;14:50:35
15;سوائل;414;رغوة;كيلو;0.5;2.5;1.25;14:50:41
16;مساحيق عادية;121;فل سايب;كيلو;0.5;8.0;4.0;14:50:56
17;مساحيق عادية;121;فل سايب;كيلو;0.25;8.0;2.0;15:35:41
18;سوائل;414;رغوة;كيلو;0.5;2.5;1.25;15:35:49
19;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;15:35:55
20;مساحيق عادية;112;اوكسي * 2 ج;كيس;1.0;2.0;2.0;16:00:34
21;مساحيق عادية;121;فل سايب;كيلو;0.25;8.0;2.0;16:00:40
22;سوائل;412;كلور عادي;كيلو;2.0;1.0;2.0;16:00:44
23;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;16:00:51
24;مبيدات;605;بودرة صراصير راجون;علبة;1.0;2.5;2.5;17:50:33
25;سوائل;413;صابون سائل;كيلو;2.0;3.0;6.0;17:50:41
26;اخرى;815;بخور شيخ العرب ( عود );عود;2.0;0.75;1.5;17:51:00
27;مساحيق عادية;103;اريال صغير;كيس;2.0;10.0;20.0;18:47:05
28;مساحيق عادية;130;اوكسي * 5 ج;كيس;1.0;5.0;5.0;18:47:16
29;ورقيات;519;حفاضات سيتي بيبي كبير;حفاضة;3.0;1.5;4.5;22:25:16
30;ورقيات;519;حفاضات سيتي بيبي كبير;حفاضة;2.0;1.5;3.0;22:25:19
31;ورقيات;554;حفاضات سيتي بيبي ماكس;حفاضة;2.0;1.5;3.0;22:25:24
