process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;مساحيق عادية;121;فل سايب;كيلو;0.75;8.0;6.0;10:06:41
2;سوائل;412;كلور عادي;كيلو;3.0;1.0;3.0;10:06:50
3;سوائل;416;بـ جنيه زهرة;بـ جنيه;1.0;1.0;1.0;10:06:55
4;صابون تواليت;716;فاكس كبير عرض 2 بـ 7;عرض;1.0;7.0;7.0;10:07:02
5;صابون تواليت;718;رويال ليزر;قطعة;1.0;5.0;5.0;10:07:06
6;اخرى;820;كلوروكس ابيض ظرف;كيس;1.0;3.0;3.0;10:07:26
7;مبيدات;609;بخور ناموس قرص;قرص;2.0;1.25;2.5;10:07:33
8;مستحضرات;383;مسواك كبير;قطعة;1.0;10.0;10.0;11:22:14
9;مساحيق عادية;128;اوكسي جيل الوان;كيس;1.0;1.5;1.5;11:22:36
10;مساحيق عادية;109;تايد 500 جرام;كيس;1.0;8.5;8.5;11:22:41
11;سوائل;418;برسيل جيل سايب;كيلو;5.0;4.0;20.0;11:22:47
12;صابون تواليت;701;دوش;قطعة;1.0;2.0;2.0;11:22:54
13;مساحيق عادية;103;اريال صغير;كيس;1.0;10.0;10.0;11:23:05
14;مساحيق عادية;121;فل سايب;كيلو;1.0;8.0;8.0;11:23:25
15;سوائل;410;دوني سائل;كيلو;0.5;4.0;2.0;11:24:06
16;مساحيق عادية;112;اوكسي * 2 ج;كيس;1.0;2.0;2.0;11:31:35
17;مساحيق عادية;105;برسيل * 2 ج;كيس;1.0;2.0;2.0;11:31:43
18;مستحضرات;340;شامبو شيروزا اكياس;قطعة;1.0;0.5;0.5;11:31:59
19;مستحضرات;341;شامبو سباركل اكياس;قطعة;1.0;0.5;0.5;11:32:09
20;مستحضرات;387;شامبو هيد اكياس عرض;شريط;1.0;1.0;1.0;11:32:16
21;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;11:32:26
22;اخرى;818;كلوروكس الوان ظرف;كيس;1.0;1.5;1.5;11:32:38
23;اخرى;817;كلوروكس الوان زجاج 1 لتر;زجاجة;1.0;16.0;16.0;12:12:59
24;اخرى;820;كلوروكس ابيض ظرف;كيس;1.0;3.0;3.0;12:13:03
25;اخرى;803;لايت;زجاجة;1.0;10.0;10.0;12:13:14
26;مبيدات;609;بخور ناموس قرص;قرص;4.0;1.25;5.0;12:13:21
27;مساحيق عادية;102;اريال * 3 ج;كيس;1.0;3.0;3.0;16:56:19
28;مساحيق عادية;112;اوكسي * 2 ج;كيس;2.0;2.0;4.0;16:56:23
29;مساحيق عادية;130;اوكسي * 5 ج;كيس;1.0;5.0;5.0;16:56:31
30;مساحيق عادية;121;فل سايب;كيلو;1.0;8.0;8.0;16:56:36
31;سوائل;418;برسيل جيل سايب;كيلو;1.0;4.0;4.0;16:56:43
32;سوائل;408;شامبو سجاد;كيلو;1.0;4.0;4.0;16:58:02
33;سوائل;412;كلور عادي;كيلو;1.0;1.0;1.0;16:58:09
34;مساحيق عادية;114;اوكسي صغير ;كيس;1.0;10.0;10.0;16:58:38
35;مبيدات;609;بخور ناموس قرص;قرص;2.0;1.25;2.5;16:58:50
36;اخرى;820;كلوروكس ابيض ظرف;كيس;1.0;3.0;3.0;16:59:05
37;اخرى;824;صابون اسمر عباد ( قطعة );قطعة;1.0;1.5;1.5;21:07:26
38;ورقيات;519;حفاضات سيتي بيبي كبير;حفاضة;1.0;1.5;1.5;21:07:38
39;مساحيق عادية;110;ليدر * 2 ج;كيس;4.0;2.0;8.0;21:07:50
40;مبيدات;609;بخور ناموس قرص;قرص;2.0;1.25;2.5;21:07:58
41;ورقيات;519;حفاضات سيتي بيبي كبير;حفاضة;1.0;1.5;1.5;21:10:53
42;مستحضرات;341;شامبو سباركل اكياس;قطعة;1.0;0.5;0.5;21:11:03
43;صابون تواليت;710;سافانا;قطعة;1.0;5.0;5.0;21:11:11
44;مستحضرات;381;حنة فاتيكا;كيس;1.0;8.0;8.0;21:12:06
