process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;مساحيق عادية;114;اوكسي صغير ;كيس;1.0;10.0;10.0;11:45:35
2;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;11:45:45
3;سوائل;412;كلور عادي;كيلو;5.0;1.0;5.0;11:45:50
4;سوائل;422;مزيل بقع;كيلو;2.0;5.0;10.0;11:45:55
5;مساحيق عادية;110;ليدر * 2 ج;كيس;3.0;2.0;6.0;11:46:54
6;سوائل;407;ديتول سائل;كيلو;0.5;4.0;2.0;11:55:53
7;سوائل;406;فنيك سائل;كيلو;0.5;7.0;3.5;11:56:00
8;مساحيق عادية;102;اريال * 3 ج;كيس;1.0;3.0;3.0;11:56:06
9;مساحيق عادية;125;برسيل سايب;كيلو;1.0;13.0;13.0;13:06:04
10;مساحيق عادية;112;اوكسي * 2 ج;كيس;1.0;2.0;2.0;13:06:10
11;ورقيات;509;اولويز كبير;كيس;1.0;12.0;12.0;13:06:17
12;اخرى;856;سلك استانلس بريمو;قطعة;1.0;4.0;4.0;13:06:25
13;اخرى;841;كلوروكس باودر;كيس;1.0;2.0;2.0;13:06:32
14;مساحيق عادية;138;اوكسي 650 جرام;كيس;1.0;14.0;14.0;16:42:58
15;سوائل;422;مزيل بقع;كيلو;1.0;5.0;5.0;16:43:04
16;اخرى;856;سلك استانلس بريمو;قطعة;1.0;4.0;4.0;16:43:09
17;سوائل;413;صابون سائل;كيلو;2.0;3.0;6.0;16:43:24
18;سوائل;412;كلور عادي;كيلو;4.0;1.0;4.0;16:43:29
19;سوائل;413;صابون سائل;كيلو;2.0;3.0;6.0;16:43:44
20;مستحضرات;305;كريم فاتيكا وسط;قطعة;1.0;12.0;12.0;16:44:11
21;ورقيات;517;حفاضات سيتي بيبي صغير;حفاضة;2.0;1.5;3.0;16:44:17
22;سوائل;415;بـ جنيه فنيك;بـ جنيه;1.0;1.0;1.0;16:44:25
23;مساحيق عادية;125;برسيل سايب;كيلو;0.25;13.0;3.25;16:44:33
24;مساحيق عادية;121;فل سايب;كيلو;0.25;8.0;2.0;16:44:38
25;سوائل;422;مزيل بقع;كيلو;0.25;5.0;1.25;16:44:44
26;سوائل;413;صابون سائل;كيلو;1.0;3.0;3.0;16:45:07
27;مستحضرات;386;سويت حرير;قطعة;2.0;5.0;10.0;16:46:16
28;مستحضرات;341;شامبو سباركل اكياس;قطعة;1.0;0.5;0.5;16:48:05
29;ورقيات;519;حفاضات سيتي بيبي كبير;حفاضة;7.0;1.5;10.5;16:48:11
30;صابون تواليت;710;سافانا;قطعة;1.0;5.0;5.0;16:48:22
31;سوائل;414;رغوة;كيلو;2.0;2.5;5.0;17:44:21
32;سوائل;422;مزيل بقع;كيلو;5.0;5.0;25.0;17:44:26
33;مساحيق عادية;114;اوكسي صغير ;كيس;1.0;10.0;10.0;17:44:33
34;مساحيق عادية;121;فل سايب;كيلو;1.0;8.0;8.0;17:44:39
