process_id;category_name;product_id;product_name;unit;amount;price;total;selling_time
1;مساحيق عادية;114;اوكسي صغير ;كيس;1.0;10.0;10.0;13:01:27
2;مساحيق عادية;121;فل سايب;كيلو;0.25;8.0;2.0;13:01:44
3;سوائل;412;كلور عادي;كيلو;2.0;1.0;2.0;13:02:01
4;ورقيات;507;سندريلا كبير;كيس;1.0;8.0;8.0;13:02:17
5;مستحضرات;389;حمام كريم فاتيكا كيس;كيس;1.0;2.5;2.5;13:27:08
6;مستحضرات;306;كريم فاتيكا كبير;قطعة;1.0;15.0;15.0;13:27:27
7;صابون تواليت;710;سافانا;قطعة;1.0;5.0;5.0;13:57:05
8;اخرى;835;ورنيش سائل اسمر;علبة;1.0;7.0;7.0;14:29:31
9;سوائل;413;صابون سائل;كيلو;0.5;3.0;1.5;14:34:29
10;مساحيق عادية;114;اوكسي صغير ;كيس;1.0;10.0;10.0;17:33:22
11;مبيدات;601;رش طائر بيرسول;زجاجة;1.0;12.0;12.0;17:33:31
12;اخرى;827;سلك مواعين;كيلو;0.25;20.0;5.0;18:04:27
13;سوائل;422;مزيل بقع;كيلو;0.25;5.0;1.25;20:58:49
14;سوائل;414;رغوة;كيلو;3.0;2.5;7.5;20:58:54
15;مبيدات;615;رش طائر راجون 250;علبة;1.0;10.0;10.0;21:13:49
16;مساحيق عادية;125;برسيل سايب;كيلو;1.5;13.0;19.5;21:53:51
17;مبيدات;609;بخور ناموس قرص;قرص;4.0;1.25;5.0;22:33:12
18;مبيدات;609;بخور ناموس قرص;قرص;8.0;1.25;10.0;22:33:17
19;مبيدات;609;بخور ناموس قرص;قرص;1.0;1.25;1.25;22:45:28
20;سوائل;422;مزيل بقع;كيلو;1.5;5.0;7.5;22:45:36
21;مساحيق عادية;103;اريال صغير;كيس;1.0;10.0;10.0;22:45:46
22;مساحيق اتوماتيك;221;ليدر اتوماتيك سايب;كيلو;0.5;15.0;7.5;22:45:52
23;ورقيات;510;اولويز دوبل;كيس;1.0;18.0;18.0;22:46:17
24;اخرى;809;مورال ملمع موبيليا ;زجاجة;1.0;13.0;13.0;22:46:31
25;اخرى;827;سلك مواعين;كيلو;0.125;20.0;2.5;23:49:38
